BLOCK,ID,CODE,SOURCE,POP,TRTA,FAMFULL,TRTB,LAT,HERB,VEGWT,RWT
M4,6,C187/I04,M,NA,C,C187,P,NA,NA,8.907,1.618
M4,7,P135/I04,M,NA,P,P135,P,NA,NA,7.637,1.079
M4,9,P089/I04,M,NA,P,P089,P,NA,NA,7.407,1.597
M4,10,C173/I04,M,NA,C,C173,P,NA,NA,8.457,1.639
M4,12,P201/I04,M,NA,P,P201,P,NA,NA,11.397,1.956
M4,14,P069/I04,M,NA,P,P069,P,NA,NA,7.757,2.518
M4,15,C198/I04,M,NA,C,C198,P,NA,NA,9.397,1.077
M4,16,P218/I04,M,NA,P,P218,P,NA,NA,6.597,0.499
M4,19,P223/I04,M,NA,P,P223,P,NA,NA,9.617,2.497
M4,20,C216/I04,M,NA,C,C216,P,NA,NA,9.557,1.986
M4,21,P109/I04,M,NA,P,P109,P,NA,NA,14.907,2.987
M4,18,C226/I04,M,NA,C,C226,P,NA,NA,17.667,0.129
M4,23,P092/I04,M,NA,P,P092,P,NA,NA,20.627,7.166
M4,24,P185/I04,M,NA,P,P185,P,NA,NA,12.307,4.556
M4,26,C108/I04,M,NA,C,C108,P,NA,NA,8.197,2.468
M4,27,C135/I04,M,NA,C,C135,P,NA,NA,12.137,0.209
M4,28,P183/I04,M,NA,P,P183,P,NA,NA,16.907,2.116
M4,29,P077/I04,M,NA,P,P077,P,NA,NA,6.867,0
M4,30,C114/I04,M,NA,C,C114,P,NA,NA,7.557,7.006
M4,31,P084/I04,M,NA,P,P084,P,NA,NA,14.147,2.876
M4,32,C105/I04,M,NA,C,C105,P,NA,NA,4.457,0
M4,33,C096/I04,M,NA,C,C096,P,NA,NA,10.497,3.026
M4,34,C144/I04,M,NA,C,C144,P,NA,NA,13.237,1.917
M4,35,C203/I04,M,NA,C,C203,P,NA,NA,4.737,0.619
M4,36,P193/I04,M,NA,P,P193,P,NA,NA,10.997,1.309
M4,37,C145/I04,M,NA,C,C145,P,NA,NA,6.987,2.527
M4,38,C086/I04,M,NA,C,C086,P,NA,NA,12.387,4.906
M4,39,C214/I04,M,NA,C,C214,P,NA,NA,9.107,1.419
M4,40,C177/I04,M,NA,C,C177,P,NA,NA,12.097,2.486
M4,41,P120/I04,M,NA,P,P120,P,NA,NA,9.757,2.038
M4,42,P188/I04,M,NA,P,P188,P,NA,NA,10.707,3.816
M4,43,C101/I04,M,NA,C,C101,P,NA,NA,10.607,1.857
M4,44,C219/I04,M,NA,C,C219,P,NA,NA,18.067,2.816
M4,45,C172/I04,M,NA,C,C172,P,NA,NA,14.197,2.147
M4,46,P078/I04,M,NA,P,P078,P,NA,NA,13.197,0.737
M4,47,P176/I04,M,NA,P,P176,P,NA,NA,20.137,3.136
M4,48,P136/I04,M,NA,P,P136,P,NA,NA,10.877,4.766
M4,49,C095/I04,M,NA,C,C095,P,NA,NA,18.407,0
E7,101,P16/F05/I07,E,16,NA,1605,C,44.75284,L,4.527,0
E7,102,P09/F36/I07,E,9,NA,936,C,42.79109,H,2.647,0
E7,103,P16/F59/I07,E,16,NA,1659,C,44.75284,L,2.157,0
E7,104,P08/F55/I07,E,8,NA,855,C,41.97527,H,5.297,0
E7,105,P10/F29/I07,E,10,NA,1029,C,43.69717,H,7.647,0
E7,106,P02/F19/I07,E,2,NA,219,C,38.7966,L,2.207,0
E7,107,P16/F38/I07,E,16,NA,1638,C,44.75284,L,0,0
E7,108,P20/F47/I07,E,20,NA,2047,C,48.10384,L,1.577,0
E7,109,P11/F37/I07,E,11,NA,1137,C,43.28958,L,4.537,0
E7,110,P20/F43/I07,E,20,NA,2043,C,48.10384,L,1.587,0
E7,111,P12/F03/I07,E,12,NA,1203,C,44.54749,L,1.177,0
E7,112,P13/F37/I07,E,13,NA,1337,C,44.6076,H,1.987,0
E7,113,P11/F58/I07,E,11,NA,1158,C,43.28958,L,4.187,0
E7,114,P06/F19/I07,E,6,NA,619,C,41.57154,L,0,0
E7,115,P22/F64/I07,E,22,NA,2264,C,46.75552,H,15.627,0
E7,116,P03/F75/I07,E,3,NA,375,C,40.23327,H,4.127,0
E7,117,P13/F78/I07,E,13,NA,1378,C,44.6076,H,1.137,0
E7,118,P04/F14/I07,E,4,NA,414,C,40.06813,H,0.627,0
E7,119,P15/F07/I07,E,15,NA,1507,C,44.2915,L,4.167,0
E7,120,P18/F19/I07,E,18,NA,1819,C,45.76868,L,0,0
E7,121,P02/F46/I07,E,2,NA,246,C,38.7966,L,4.057,0
E7,122,P22/F57/I07,E,22,NA,2257,C,46.75552,H,1.207,0
E7,123,P19/F31/I07,E,19,NA,1931,C,47.73136,L,1.887,0
E7,124,P19/F53/I07,E,19,NA,1953,C,47.73136,L,0.267,0
E7,125,P12/F29/I07,E,12,NA,1229,C,44.54749,L,8.027,0
E7,126,P17/F30/I07,E,17,NA,1730,C,45.02376,H,1.667,0
E7,127,P22/F73/I07,E,22,NA,2273,C,46.75552,H,5.217,0.409
E7,128,P01/F47/I07,E,1,NA,147,C,38.8235,L,0,0
E7,129,P19/F69/I07,E,19,NA,1969,C,47.73136,L,2.417,0
E7,130,P09/F49/I07,E,9,NA,949,C,42.79109,H,2.937,0
E7,131,P12/F51/I07,E,12,NA,1251,C,44.54749,L,1.017,0
E7,132,P08/F13/I07,E,8,NA,813,C,41.97527,H,2.997,0
E7,133,P17/F13/I07,E,17,NA,1713,C,45.02376,H,0.507,0
E7,134,P22/F45/I07,E,22,NA,2245,C,46.75552,H,3.727,0
E7,135,P02/F74/I07,E,2,NA,274,C,38.7966,L,4.777,0
E7,136,P18/F80/I07,E,18,NA,1880,C,45.76868,L,3.017,0
E7,137,P18/F61/I07,E,18,NA,1861,C,45.76868,L,1.037,0
E7,138,P22/F15/I07,E,22,NA,2215,C,46.75552,H,4.597,0
E7,139,P10/F62/I07,E,10,NA,1062,C,43.69717,H,5.267,0
E7,140,P18/F69/I07,E,18,NA,1869,C,45.76868,L,1.467,0
E7,141,P14/F16/I07,E,14,NA,1416,C,44.29771,H,2.707,0
E7,142,P18/F50/I07,E,18,NA,1850,C,45.76868,L,0.827,0
E7,143,P14/F11/I07,E,14,NA,1411,C,44.29771,H,0,0
E7,144,P22/F06/I07,E,22,NA,2206,C,46.75552,H,1.937,0
E7,145,P16/F13/I07,E,16,NA,1613,C,44.75284,L,0.377,0
E7,146,P11/F15/I07,E,11,NA,1115,C,43.28958,L,3.077,0
E7,147,P08/F32/I07,E,8,NA,832,C,41.97527,H,0.547,0
E7,148,P10/F54/I07,E,10,NA,1054,C,43.69717,H,1.087,0
E7,149,P17/F01/I07,E,17,NA,1701,C,45.02376,H,3.547,0
E7,150,P18/F77/I07,E,18,NA,1877,C,45.76868,L,5.547,0
E7,151,P20/F05/I07,E,20,NA,2005,C,48.10384,L,1.007,0
E7,152,P01/F26/I07,E,1,NA,126,C,38.8235,L,0.617,0
E7,153,P04/F64/I07,E,4,NA,464,C,40.06813,H,1.487,0
E7,154,P10/F35/I07,E,10,NA,1035,C,43.69717,H,0.317,0
E7,155,P15/F13/I07,E,15,NA,1513,C,44.2915,L,0.037,0
E7,156,P13/F21/I07,E,13,NA,1321,C,44.6076,H,1.657,0
E7,157,P13/F27/I07,E,13,NA,1327,C,44.6076,H,1.627,0
E7,158,P17/F48/I07,E,17,NA,1748,C,45.02376,H,1.197,0
E7,159,P10/F30/I07,E,10,NA,1030,C,43.69717,H,3.527,0
E7,160,P18/F30/I07,E,18,NA,1830,C,45.76868,L,0.277,0
E7,161,P01/F59/I07,E,1,NA,159,C,38.8235,L,2.667,0
E7,162,P22/F46/I07,E,22,NA,2246,C,46.75552,H,4.927,0
E7,163,P01/F12/I07,E,1,NA,112,C,38.8235,L,3.127,0
E7,164,P12/F47/I07,E,12,NA,1247,C,44.54749,L,3.317,0
E7,165,P19/F59/I07,E,19,NA,1959,C,47.73136,L,1.487,0
E7,166,P13/F60/I07,E,13,NA,1360,C,44.6076,H,0.637,0
E7,167,P08/F58/I07,E,8,NA,858,C,41.97527,H,3.677,0
E7,168,P19/F06/I07,E,19,NA,1906,C,47.73136,L,0.697,0
E7,169,P09/F47/I07,E,9,NA,947,C,42.79109,H,1.487,0
E7,170,P06/F62/I07,E,6,NA,662,C,41.57154,L,1.657,0
E7,171,P14/F70/I07,E,14,NA,1470,C,44.29771,H,1.897,0
E7,172,P04/F47/I07,E,4,NA,447,C,40.06813,H,3.357,0
E7,173,P15/F60/I07,E,15,NA,1560,C,44.2915,L,1.387,0
E7,174,P12/F52/I07,E,12,NA,1252,C,44.54749,L,10.567,0
E7,175,P17/F62/I07,E,17,NA,1762,C,45.02376,H,1.317,0
E7,176,P03/F31/I07,E,3,NA,331,C,40.23327,H,2.907,0
E7,177,P03/F46/I07,E,3,NA,346,C,40.23327,H,1.677,0
E7,178,P10/F72/I07,E,10,NA,1072,C,43.69717,H,3.047,0
E7,179,P04/F46/I07,E,4,NA,446,C,40.06813,H,2.767,0
E7,180,P15/F22/I07,E,15,NA,1522,C,44.2915,L,1.767,0
E7,181,P14/F30/I07,E,14,NA,1430,C,44.29771,H,2.737,0
E7,182,P11/F60/I07,E,11,NA,1160,C,43.28958,L,9.707,0
E7,183,P05/F12/I16,E,5,NA,512,C,41.42692,L,0.067,0
E7,184,P06/F05/I15,E,6,NA,605,C,41.57154,L,1.687,0
E7,185,P05/F34/I07,E,5,NA,534,C,41.42692,L,0.747,0
E7,186,P02/F21/I07,E,2,NA,221,C,38.7966,L,0.417,0
E7,187,P06/F36/I07,E,6,NA,636,C,41.57154,L,1.407,0
E7,188,P15/F72/I07,E,15,NA,1572,C,44.2915,L,1.707,0
E7,189,P17/F74/I07,E,17,NA,1774,C,45.02376,H,2.657,0
E7,190,P05/F14/I15,E,5,NA,514,C,41.42692,L,5.127,0
E7,191,P15/F29/I07,E,15,NA,1529,C,44.2915,L,1.607,0
E7,192,P10/F08/I07,E,10,NA,1008,C,43.69717,H,4.697,0
E7,193,P03/F45/I07,E,3,NA,345,C,40.23327,H,2.437,0
E7,194,P19/F40/I07,E,19,NA,1940,C,47.73136,L,0.697,0
E7,195,P03/F53/I07,E,3,NA,353,C,40.23327,H,4.367,0
E7,196,P01/F20/I07,E,1,NA,120,C,38.8235,L,3.277,0
E7,197,P06/F21/I15,E,6,NA,621,C,41.57154,L,4.927,0
E7,198,P02/F31/I07,E,2,NA,231,C,38.7966,L,0.787,0
E7,199,P18/F22/I07,E,18,NA,1822,C,45.76868,L,2.487,0
E7,200,P19/F38/I07,E,19,NA,1938,C,47.73136,L,1.297,0
E7,201,P06/F56/I07,E,6,NA,656,C,41.57154,L,3.967,0
E7,202,P01/F64/I07,E,1,NA,164,C,38.8235,L,2.057,0
E8,100,P01/F12/I08,E,1,NA,112,P,38.8235,L,16.477,0.319
E8,99,P22/F06/I08,E,22,NA,2206,P,46.75552,H,16.337,0.599
E8,98,P19/F31/I08,E,19,NA,1931,P,47.73136,L,2.347,0.349
E8,97,P09/F36/I08,E,9,NA,936,P,42.79109,H,7.847,0.169
E8,96,P09/F35/I08,E,9,NA,935,P,42.79109,H,5.257,0
E8,95,P20/F59/I08,E,20,NA,2059,P,48.10384,L,7.397,0
E8,94,P14/F21/I08,E,14,NA,1421,P,44.29771,H,8.287,0.429
E8,93,P16/F52/I08,E,16,NA,1652,P,44.75284,L,4.477,1.617
E8,92,P16/F60/I08,E,16,NA,1660,P,44.75284,L,10.197,0.597
E8,91,P17/F13/I08,E,17,NA,1713,P,45.02376,H,9.507,0
E8,90,P18/F22/I08,E,18,NA,1822,P,45.76868,L,5.497,0
E8,89,P15/F22/I08,E,15,NA,1522,P,44.2915,L,4.087,0
E8,88,P01/F17/I08,E,1,NA,117,P,38.8235,L,7.747,1.947
E8,87,P10/F54/I08,E,10,NA,1054,P,43.69717,H,13.167,1.099
E8,86,P16/F13/I08,E,16,NA,1613,P,44.75284,L,8.937,3.564
E8,85,P06/F65/I08,E,6,NA,665,P,41.57154,L,4.767,0
E8,84,P02/F77/I08,E,2,NA,277,P,38.7966,L,7.607,0
E8,83,P20/F05/I08,E,20,NA,2005,P,48.10384,L,8.427,0
E8,82,P16/F09/I08,E,16,NA,1609,P,44.75284,L,4.727,0.239
E8,81,P19/F59/I08,E,19,NA,1959,P,47.73136,L,1.307,0
E8,80,P11/F66/I08,E,11,NA,1166,P,43.28958,L,6.887,0.289
E8,79,P15/F42/I08,E,15,NA,1542,P,44.2915,L,4.157,0
E8,78,P08/F36/I08,E,8,NA,836,P,41.97527,H,0.787,0
E8,77,P15/F72/I08,E,15,NA,1572,P,44.2915,L,2.857,0.379
E8,76,P10/F35/I08,E,10,NA,1035,P,43.69717,H,10.017,0.479
E8,75,P04/F65/I08,E,4,NA,465,P,40.06813,H,16.727,1.938
E8,74,P18/F30/I08,E,18,NA,1830,P,45.76868,L,4.027,0
E8,73,P12/F22/I08,E,12,NA,1222,P,44.54749,L,2.357,0
E8,72,P14/F70/I08,E,14,NA,1470,P,44.29771,H,2.047,0
E8,71,P13/F78/I08,E,13,NA,1378,P,44.6076,H,3.337,0
E8,70,P16/F48/I08,E,16,NA,1648,P,44.75284,L,4.667,0.467
E8,69,P16/F70/I08,E,16,NA,1670,P,44.75284,L,6.047,2.116
E8,68,P22/F15/I08,E,22,NA,2215,P,46.75552,H,10.397,0.679
E8,67,P18/F61/I08,E,18,NA,1861,P,45.76868,L,1.967,0
E8,66,P08/F58/I08,E,8,NA,858,P,41.97527,H,9.007,0.209
E8,65,P18/F50/I08,E,18,NA,1850,P,45.76868,L,2.287,0
E8,64,P12/F03/I08,E,12,NA,1203,P,44.54749,L,1.137,0
E8,63,P04/F14/I08,E,4,NA,414,P,40.06813,H,3.647,0
E8,62,P04/F73/I08,E,4,NA,473,P,40.06813,H,6.317,0.288
E8,61,P19/F69/I08,E,19,NA,1969,P,47.73136,L,1.387,0
E8,60,P14/F11/I08,E,14,NA,1411,P,44.29771,H,1.407,0
E8,59,P15/F07/I08,E,15,NA,1507,P,44.2915,L,2.347,0
E8,58,P01/F47/I08,E,1,NA,147,P,38.8235,L,6.487,0
E8,57,P17/F48/I08,E,17,NA,1748,P,45.02376,H,3.277,0.019
E8,56,P01/F26/I08,E,1,NA,126,P,38.8235,L,11.807,0.909
E8,55,P06/F44/I08,E,6,NA,644,P,41.57154,L,3.007,0
E8,54,P17/F59/I08,E,17,NA,1759,P,45.02376,H,7.997,0.249
E8,53,P08/F13/I08,E,8,NA,813,P,41.97527,H,3.047,0
E8,52,P16/F05/I08,E,16,NA,1605,P,44.75284,L,0.887,0
E8,51,P15/F60/I08,E,15,NA,1560,P,44.2915,L,2.687,0.279
E8,50,P15/F23/I08,E,15,NA,1523,P,44.2915,L,1.467,0
E8,49,P10/F29/I08,E,10,NA,1029,P,43.69717,H,9.227,0
E8,48,P16/F38/I08,E,16,NA,1638,P,44.75284,L,4.237,0.189
E8,47,P22/F11/I08,E,22,NA,2211,P,46.75552,H,2.997,0
E8,46,P22/F73/I08,E,22,NA,2273,P,46.75552,H,2.097,0
E8,45,P17/F30/I08,E,17,NA,1730,P,45.02376,H,4.387,0
E8,44,P22/F57/I08,E,22,NA,2257,P,46.75552,H,8.027,0
E8,43,P16/F66/I08,E,16,NA,1666,P,44.75284,L,3.757,0
E8,42,P05/F33/I08,E,5,NA,533,P,41.42692,L,2.607,0
E8,41,P08/F32/I08,E,8,NA,832,P,41.97527,H,1.967,0
E8,40,P19/F70/I08,E,19,NA,1970,P,47.73136,L,3.307,0
E8,39,P14/F09/I08,E,14,NA,1409,P,44.29771,H,6.437,0.199
E8,38,P11/F26/I08,E,11,NA,1126,P,43.28958,L,4.957,0
E8,37,P11/F09/I08,E,11,NA,1109,P,43.28958,L,2.947,0
E8,36,P13/F61/I08,E,13,NA,1361,P,44.6076,H,8.697,0
E8,35,P14/F72/I08,E,14,NA,1472,P,44.29771,H,2.097,0
E8,34,P20/F50/I08,E,20,NA,2050,P,48.10384,L,4.817,0
E8,33,P20/F41/I08,E,20,NA,2041,P,48.10384,L,4.047,0
E8,32,P14/F30/I08,E,14,NA,1430,P,44.29771,H,1.887,0
E8,31,P18/F77/I08,E,18,NA,1877,P,45.76868,L,2.887,0.029
E8,30,P03/F45/I08,E,3,NA,345,P,40.23327,H,3.117,0
E8,29,P18/F19/I08,E,18,NA,1819,P,45.76868,L,7.857,0
E8,28,P04/F66/I08,E,4,NA,466,P,40.06813,H,9.927,0
E8,27,P06/F41/I08,E,6,NA,641,P,41.57154,L,4.367,0
E8,26,P20/F73/I08,E,20,NA,2073,P,48.10384,L,7.267,0
E8,25,P15/F56/I08,E,15,NA,1556,P,44.2915,L,4.037,0.529
E8,24,P18/F69/I08,E,18,NA,1869,P,45.76868,L,3.497,0
E8,23,P09/F27/I08,E,9,NA,927,P,42.79109,H,4.117,0
E8,22,P08/F60/I08,E,8,NA,860,P,41.97527,H,6.087,0.509
E8,21,P22/F46/I08,E,22,NA,2246,P,46.75552,H,11.397,0.997
E8,20,P10/F08/I08,E,10,NA,1008,P,43.69717,H,7.647,0
E8,19,P11/F30/I08,E,11,NA,1130,P,43.28958,L,4.217,0
E8,18,P12/F06/I08,E,12,NA,1206,P,44.54749,L,2.937,0
E8,17,P01/F71/I08,E,1,NA,171,P,38.8235,L,8.437,0
E8,16,P16/F59/I08,E,16,NA,1659,P,44.75284,L,1.467,0
E8,15,P15/F39/I08,E,15,NA,1539,P,44.2915,L,0.807,0
E8,14,P17/F21/I08,E,17,NA,1721,P,45.02376,H,4.547,0
E8,13,P18/F80/I08,E,18,NA,1880,P,45.76868,L,3.747,0
E8,12,P04/F80/I08,E,4,NA,480,P,40.06813,H,12.617,0.709
E8,11,P03/F75/I08,E,3,NA,375,P,40.23327,H,16.167,0.609
E8,10,P13/F26/I08,E,13,NA,1326,P,44.6076,H,1.607,0
E8,9,P19/F75/I08,E,19,NA,1975,P,47.73136,L,2.347,0
E8,8,P22/F64/I08,E,22,NA,2264,P,46.75552,H,11.267,0.229
E8,7,P12/F36/I08,E,12,NA,1236,P,44.54749,L,7.467,0
E8,6,P12/F51/I08,E,12,NA,1251,P,44.54749,L,4.927,0.069
E8,5,P13/F45/I08,E,13,NA,1345,P,44.6076,H,2.167,0
E8,4,P14/F16/I08,E,14,NA,1416,P,44.29771,H,8.587,0.549
E8,3,P14/F17/I08,E,14,NA,1417,P,44.29771,H,4.747,0
E8,2,P03/F31/I08,E,3,NA,331,P,40.23327,H,6.787,0
E8,1,P20/F47/I08,E,20,NA,2047,P,48.10384,L,5.087,0
E12,151,P18/F77/I12,E,18,NA,1877,P,45.76868,L,3.587,0
E12,152,P02/F19/I12,E,2,NA,219,P,38.7966,L,5.627,0
E12,153,P12/F47/I12,E,12,NA,1247,P,44.54749,L,1.887,0
E12,154,P02/F46/I12,E,2,NA,246,P,38.7966,L,7.887,0
E12,155,P03/F31/I12,E,3,NA,331,P,40.23327,H,23.747,0
E12,156,P16/F05/I12,E,16,NA,1605,P,44.75284,L,1.807,0
E12,157,P18/F76/I12,E,18,NA,1876,P,45.76868,L,7.227,0
E12,158,P01/F12/I12,E,1,NA,112,P,38.8235,L,9.937,0
E12,159,P04/F14/I12,E,4,NA,414,P,40.06813,H,8.047,0.369
E12,160,P20/F73/I12,E,20,NA,2073,P,48.10384,L,8.937,0
E12,161,P15/F07/I12,E,15,NA,1507,P,44.2915,L,3.157,0
E12,162,P03/F34/I12,E,3,NA,334,P,40.23327,H,13.957,0.997
E12,163,P20/F43/I12,E,20,NA,2043,P,48.10384,L,6.347,0
E12,164,P01/F47/I12,E,1,NA,147,P,38.8235,L,17.167,0.159
E12,165,P20/F47/I12,E,20,NA,2047,P,48.10384,L,6.777,0
E12,166,P13/F37/I12,E,13,NA,1337,P,44.6076,H,8.187,0
E12,167,P06/F62/I12,E,6,NA,662,P,41.57154,L,5.797,0
E12,168,P22/F48/I12,E,22,NA,2248,P,46.75552,H,4.397,0
E12,169,P19/F75/I12,E,19,NA,1975,P,47.73136,L,2.657,0
E12,170,P10/F02/I12,E,10,NA,1002,P,43.69717,H,9.237,0
E12,171,P08/F36/I12,E,8,NA,836,P,41.97527,H,9.377,3.346
E12,172,P06/F20/I12,E,6,NA,620,P,41.57154,L,7.647,0.149
E12,173,P03/F45/I12,E,3,NA,345,P,40.23327,H,7.957,0
E12,174,P22/F57/I12,E,22,NA,2257,P,46.75552,H,6.037,0.559
E12,175,P10/F72/I12,E,10,NA,1072,P,43.69717,H,12.787,2.046
E12,176,P19/F59/I12,E,19,NA,1959,P,47.73136,L,2.127,0
E12,177,P06/F65/I12,E,6,NA,665,P,41.57154,L,2.847,0
E12,178,P18/F02/I12,E,18,NA,1802,P,45.76868,L,4.107,0.219
E12,179,P02/F31/I12,E,2,NA,231,P,38.7966,L,2.797,0
E12,180,P06/F19/I12,E,6,NA,619,P,41.57154,L,17.187,1.569
E12,181,P12/F60/I12,E,12,NA,1260,P,44.54749,L,3.547,0
E12,182,P01/F07/I12,E,1,NA,107,P,38.8235,L,5.417,0
E12,183,P11/F68/I12,E,11,NA,1168,P,43.28958,L,24.167,0.978
E12,184,P16/F48/I12,E,16,NA,1648,P,44.75284,L,7.767,2.226
E12,185,P22/F73/I12,E,22,NA,2273,P,46.75552,H,8.877,0.229
E12,186,P16/F59/I12,E,16,NA,1659,P,44.75284,L,4.037,0.329
E12,187,P12/F75/I12,E,12,NA,1275,P,44.54749,L,5.687,0.579
E12,188,P17/F59/I12,E,17,NA,1759,P,45.02376,H,7.277,0
E12,189,P10/F30/I12,E,10,NA,1030,P,43.69717,H,4.277,0
E12,190,P19/F06/I12,E,19,NA,1906,P,47.73136,L,3.387,0
E12,191,P14/F20/I12,E,14,NA,1420,P,44.29771,H,9.297,0
E12,192,P04/F64/I12,E,4,NA,464,P,40.06813,H,15.757,0.629
E12,193,P15/F72/I12,E,15,NA,1572,P,44.2915,L,5.237,1.137
E12,194,P19/F40/I12,E,19,NA,1940,P,47.73136,L,2.787,0
E12,195,P16/F66/I12,E,16,NA,1666,P,44.75284,L,3.687,0.229
E12,196,P14/F11/I12,E,14,NA,1411,P,44.29771,H,2.587,0
E12,197,P01/F17/I12,E,1,NA,117,P,38.8235,L,7.607,0
E12,198,P15/F23/I12,E,15,NA,1523,P,44.2915,L,3.487,0
E12,199,P11/F60/I12,E,11,NA,1160,P,43.28958,L,6.057,0
E12,200,P06/F05/I12,E,6,NA,605,P,41.57154,L,14.777,0
E12,201,P01/F59/I08,E,1,NA,159,P,38.8235,L,12.667,0
E12,202,P12/F69/I12,E,12,NA,1269,P,44.54749,L,4.697,0.309
E1,128,P15/F07/I01,E,15,NA,1507,P,44.2915,L,7.397,1.889
E1,127,P19/F53/I01,E,19,NA,1953,P,47.73136,L,4.247,0.519
E1,126,P04/F66/I01,E,4,NA,466,P,40.06813,H,8.937,0.989
E1,125,P04/F26/I01,E,4,NA,426,P,40.06813,H,16.607,1.019
E1,124,P08/F36/I01,E,8,NA,836,P,41.97527,H,17.047,0.639
E1,123,P11/F41/I01,E,11,NA,1141,P,43.28958,L,20.997,0
E1,122,P22/F64/I01,E,22,NA,2264,P,46.75552,H,0.047,2.717
E1,121,P20/F09/I01,E,20,NA,2009,P,48.10384,L,4.167,0
E1,120,P22/F46/I01,E,22,NA,2246,P,46.75552,H,10.367,3.587
E1,119,P16/F28/I01,E,16,NA,1628,P,44.75284,L,4.317,0
E1,118,P17/F74/I01,E,17,NA,1774,P,45.02376,H,19.497,2.797
E1,117,P01/F25/I01,E,1,NA,125,P,38.8235,L,9.937,0.569
E1,116,P09/F54/I01,E,9,NA,954,P,42.79109,H,9.187,1.719
E1,115,P08/F63/I01,E,8,NA,863,P,41.97527,H,13.927,0
E1,114,P17/F13/I01,E,17,NA,1713,P,45.02376,H,9.397,0
E1,113,P11/F26/I01,E,11,NA,1126,P,43.28958,L,20.827,1.128
E1,112,P20/F23/I01,E,20,NA,2023,P,48.10384,L,9.607,0
E1,111,P08/F13/I01,E,8,NA,813,P,41.97527,H,22.187,2.367
E1,110,P20/F41/I01,E,20,NA,2041,P,48.10384,L,12.267,0.409
E1,109,P06/F20/I01,E,6,NA,620,P,41.57154,L,17.587,3.886
E1,108,P01/F64/I01,E,1,NA,164,P,38.8235,L,13.747,2.028
E1,107,P11/F37/I01,E,11,NA,1137,P,43.28958,L,19.097,3.436
E1,106,P18/F22/I01,E,18,NA,1822,P,45.76868,L,4.547,0
E1,105,P14/F70/I13,E,14,NA,1470,P,44.29771,H,6.567,1.818
E1,104,P02/F77/I01,E,2,NA,277,P,38.7966,L,8.727,0
E1,103,P20/F05/I01,E,20,NA,2005,P,48.10384,L,16.577,0
E1,102,P18/F19/I01,E,18,NA,1819,P,45.76868,L,14.357,1.449
E1,101,P06/F36/I01,E,6,NA,636,P,41.57154,L,22.037,0
M2,100,P086/I02,M,NA,P,P086,C,NA,NA,15.767,0.259
E1,150,P05/F14/I01,E,5,NA,514,P,41.42692,L,4.317,0
E1,149,P10/F30/I01,E,10,NA,1030,P,43.69717,H,22.477,2.849
E1,148,P08/F32/I01,E,8,NA,832,P,41.97527,H,43.687,1.619
E1,147,P08/F58/I01,E,8,NA,858,P,41.97527,H,10.447,1.038
E1,146,P06/F56/I01,E,6,NA,656,P,41.57154,L,15.087,0.899
E1,145,P04/F48/I01,E,4,NA,448,P,40.06813,H,14.997,0
E1,144,P04/F73/I01,E,4,NA,473,P,40.06813,H,22.877,0.989
E1,143,P10/F07/I01,E,10,NA,1007,P,43.69717,H,16.317,0
E1,142,P22/F32/I01,E,22,NA,2232,P,46.75552,H,18.007,3.086
E1,141,P11/F46/I01,E,11,NA,1146,P,43.28958,L,38.267,1.499
E1,140,P04/F65/I01,E,4,NA,465,P,40.06813,H,24.707,3.788
E1,139,P12/F52/I01,E,12,NA,1252,P,44.54749,L,12.067,5.596
E1,138,P06/F55/I01,E,6,NA,655,P,41.57154,L,14.707,0
E1,137,P19/F59/I01,E,19,NA,1959,P,47.73136,L,5.247,0.879
E1,136,P13/F26/I01,E,13,NA,1326,P,44.6076,H,18.097,10.814
E1,135,P09/F36/I01,E,9,NA,936,P,42.79109,H,6.017,0
E1,134,P10/F72/I01,E,10,NA,1072,P,43.69717,H,28.467,0.919
E1,133,P14/F79/I01,E,14,NA,1479,P,44.29771,H,11.267,0.469
E1,132,P10/F29/I01,E,10,NA,1029,P,43.69717,H,6.717,0
E1,131,P19/F31/I01,E,19,NA,1931,P,47.73136,L,4.337,0
E1,130,P16/F13/I01,E,16,NA,1613,P,44.75284,L,10.227,0.199
E1,129,P03/F34/I01,E,3,NA,334,P,40.23327,H,7.557,0.699
M2,51,P223/I02,M,NA,P,P223,C,NA,NA,6.867,0.399
M2,52,C122/I02,M,NA,C,C122,C,NA,NA,10.737,0
M2,53,C088/I02,M,NA,C,C088,C,NA,NA,12.397,1.299
M2,54,P120/I02,M,NA,P,P120,C,NA,NA,13.067,1.339
M2,55,C216/I02,M,NA,C,C216,C,NA,NA,6.167,0
M2,56,C224/I02,M,NA,C,C224,C,NA,NA,11.657,1.169
M2,57,P098/I02,M,NA,P,P098,C,NA,NA,20.617,0.999
M2,58,P138/I02,M,NA,P,P138,C,NA,NA,29.187,0.419
M2,59,C135/I02,M,NA,C,C135,C,NA,NA,9.157,0
M2,60,C021/I02,M,NA,C,C021,C,NA,NA,19.627,2.238
M2,61,P102/I02,M,NA,P,P102,C,NA,NA,9.467,0
M2,62,P020/I02,M,NA,P,P020,C,NA,NA,20.737,0.409
M2,63,P109/I02,M,NA,P,P109,C,NA,NA,16.837,0
M2,64,C039/I02,M,NA,C,C039,C,NA,NA,11.747,0.769
M2,65,C024/I02,M,NA,C,C024,C,NA,NA,16.007,0.699
M2,66,C226/I02,M,NA,C,C226,C,NA,NA,10.297,0.489
